Unnamed: 0,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
7787,25544.0,2.0,"{PRODUCTS_QUALITY,ASSORTMENT,CATALOG_NAVIGATION}","То что запечатлено, норм, а молочка, мясо , фрукты , овощи всегда привозят гнилые протухшие, или впитавшие запах сырости , подвала, плесени гнили",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7788,6792.0,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS}",ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,148.0,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Курьеры вечно приносят продукты в ужасном состоянии,слиплись пельмени,вареники,протекло масло-извинте,вот ваш заказ.Цены приятные,дизайнеру приложения,как и менеджеру по продажам огромный респект",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,19809.0,4.0,"{PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}",Хороший сервис доставки еды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,10873.0,0.0,{DELIVERY},"Не верные данные в приложении, долгая доставка",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7798,21220.0,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Выбор продуктов бывает иногда очень мал, не знаешь даже что взять, поэтому легче сходить в магазин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,15335.0,0.0,"{PROMOTIONS,PRICE}","Как комплимент начислили скидку, а по факту стоимость товара сначала увеличили стоимость товара, а потом как будто сделали скидку. Позор вашему сервису!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7803,14522.0,1.0,{DELIVERY},Качество продуктов плохое но доставка это хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,22985.0,0.0,"{DELIVERY,SUPPORT}",Стали работать ужасно в плане скорости доставки. Не оправдываете свое название,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7805,10348.0,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,PAYMENT,SUPPORT,CATALOG_NAVIGATION}","Заказываю очень редко . И каждый раз косяки происходят . То просрочку привозят , то ненадлежащего качества товар , то приходится доставку больше часа ждать , и при всем при том еще и цены сильно завышены. Я считаю это все неоправданно",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,26575.0,3.0,"{PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,ASSORTMENT}",Не по всему городу есть доставка к сожалению,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,17193.0,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,SUPPORT}",Цены у вас очень высокие продукты плохие,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,24860.0,6.0,"{PRICE,DELIVERY}","Часто опаздывает курьер, цены порой сильно выше,чем в обычных магазинах",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,14265.0,4.0,"{ASSORTMENT,DELIVERY,SUPPORT}",Курьеры гавно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7813,8001.0,3.0,{DELIVERY},"Доставка отвратительная, постоянные задержки",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,25337.0,6.0,"{PRICE,PROMOTIONS}","Минимальная сумма для заказа иногда бывает слишком завышенной, но в целом приложение и сервис удобные",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,24008.0,3.0,{DELIVERY},все классно!Только до нас заказ идёт [NUM] минут хотелось бы как раньше [NUM](,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,20906.0,2.0,"{ASSORTMENT,PRICE,DELIVERY}","Очень долгая доставка, заказ минимум от [NUM]р это очень плохо",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,16645.0,6.0,"{PROMOTIONS,DELIVERY}","Классные ребята, цены завышены, но доступные. Было бы круто следить где курьеры, или хотя бы показывать точное время, потому что говорят через [NUM] минут будет, а через [NUM] минут говорят что задерживается немного, как то нелогично, рассчитывайте сразу время.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7827,21785.0,6.0,"{ASSORTMENT,PRODUCTS_QUALITY}",Качество фруктов не всегда хорошее. А самое большее преимущество - время доставки - зачастую не выполняется,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,22562.0,3.0,"{DELIVERY,PRICE}","Очень долгая доставка, нет никаких персональных скидок и рабочих промокодов (как это было в начале работы Самокат). Раньше в качестве извинения могли предложить скидку, сейчас ничего подобного. Доставка ужасно долгая, [NUM] минут ждать порой нет возможности",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7830,21149.0,3.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Слишком высокие цены долгая доставка маленький ассортимент продуктов.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7832,4454.0,0.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT,PRICE}","Приходит просроченная продукция, каждый раз обещают, что последний раз, но так ничего и не меняется",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7833,9006.0,3.0,"{PRICE,PROMOTIONS,PAYMENT,DELIVERY,ASSORTMENT,PRODUCTS_QUALITY}","Ничего хорошего, раньше было лучше",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,24040.0,3.0,{DELIVERY},Практически никогда не успеваете доставить за обещанные [NUM] минут,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,5154.0,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}","все норм ,только мало готовой еды по с равнению с другими городами и иногда доставка не [NUM] ,а целый час занимает",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,11348.0,4.0,"{PRICE,PROMOTIONS,CATALOG_NAVIGATION,ASSORTMENT}",добавьте больше веган позиций:сложенные руки светлый тон кожи: и будет [NUM]/[NUM],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7849,25873.0,6.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT}",Иногда привозите не самые свежие или качественные продукты. Большая наценка на товары.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7853,5089.0,4.0,"{ASSORTMENT,PROMOTIONS,PRICE,DELIVERY}","Здравствуйте, всё отлично, иногда задерживается доставка, и ассортимент маловат, в остальном довольна! :большой палец вверх:",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7855,5421.0,1.0,"{PRICE,DELIVERY}","Постоянно долгая доставка, цены стали выше",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7856,3781.0,0.0,"{SUPPORT,DELIVERY,PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",Стали очень долго вести. И часто попадаются испорченные продукты,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7859,16207.0,4.0,"{PRODUCTS_QUALITY,PROMOTIONS}","В сбермаркете есть рейтинг продуктов и возможность оставлять отзыв о том или ином товаре.Очень помогает при выборе.Не хватает фильтра"" по акции"" или ""без змж""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7862,6241.0,6.0,"{PRICE,PROMOTIONS,PAYMENT}","Было шикарно когда небыло минимальный суммы заказа, с момента как это появилось, заказываю теперь не так часто как раньше",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7863,15633.0,3.0,"{DELIVERY,SUPPORT,PRODUCTS_QUALITY}",Сборщикам все равно на комментарии,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7868,10.0,6.0,"{DELIVERY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}",Слишком долгая стала доставка,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7869,19566.0,6.0,"{DELIVERY,PRICE}",Отмените минимальную стоимость заказа,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7871,21420.0,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,PROMOTIONS,PAYMENT,DELIVERY,SUPPORT}",Хуйня)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7872,24060.0,3.0,{DELIVERY},"Пицца с надписью ""Привезем грячую"" привезли очень холодную",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7873,5036.0,3.0,"{PRICE,PAYMENT,ASSORTMENT,DELIVERY}","Практически перестал пользоваться с появлением минимальной суммы заказа. Ранее был постоянным клиентом. Еще очень понятна ситуация со скоростью доставки. Если раньше даркстор был в промзоне, то сейчас он в соседнем доме, при этом время доставки увеличилос",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7874,19505.0,4.0,"{DELIVERY,ASSORTMENT,CATALOG_NAVIGATION}","Очень долгая доставка частенько, по [NUM] минут. Ассортимент слабый. Поиск по приложению странный. Пишешь масло, выходит часть масла, а чтоб увидеть все масла - надо в особый раздел зайти. Ну , это тупо пример. А в целом самокат нравится",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7875,25489.0,6.0,{PRICE},"Хороший сервис, цены дорогие",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7876,23004.0,0.0,"{DELIVERY,SUPPORT}",Отмечают что заказ доставлен а его ещё нет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7877,26434.0,4.0,{PRODUCTS_QUALITY},Привезли пельмени и вареники в размороженном слипшем виде,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7878,547.0,6.0,"{DELIVERY,ASSORTMENT}","Многих позиций не хватает, хотелось бы видеть где находится курьер",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882,22962.0,0.0,"{DELIVERY,SUPPORT}","Курьер едет уже больше получаса , поддержка обещала проверить и перезвонить через [NUM] мин, тогда не пишите, что Доставка в течение [NUM] мин, если по телефону позвонить курьеру и перезвонить [NUM] мин :женщина потеряла дар речи: про курьерскую доставку уже написала , что больше [NUM]мин",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7884,19914.0,6.0,{DELIVERY},Мороженое можно пить,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,27024.0,3.0,,бонусы спасибо не дали списать,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7891,26167.0,2.0,"{PRODUCTS_QUALITY,SUPPORT}","Очень долго возврат денег и ещё часто привозят продукты с нормальным сроков но испорченные, гнелой лук, молоко кислое, фарш тухлый",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7893,24109.0,4.0,{DELIVERY},"Рядом с нашим домом теперь нельзя заказать, уже несколько месяцев, очень раздражает",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,5003.0,6.0,{DELIVERY},"часто задерживают по времени доставку, остальное всё прекрасно",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7897,4348.0,0.0,"{PROMOTIONS,DELIVERY,SUPPORT}","У вас нет точного времени заказа. Курьеры постоянно опаздывают, пропадают, а иногда и вовсе не доходят с заказами.",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7898,18560.0,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY,SUPPORT}",Часто плохие продукты ! И жуткая доставка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,25896.0,2.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","В последнее время сильно испортилось качество продуктов, доставка из соседнего дома иногда занимает полчаса",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7902,21347.0,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,CATALOG_NAVIGATION,PRICE,PROMOTIONS,PAYMENT,DELIVERY,SUPPORT}",да,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7903,12870.0,3.0,"{DELIVERY,PRODUCTS_QUALITY,ASSORTMENT}",Курьеры в [NUM] из [NUM] случаев неадеква,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,9979.0,6.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,DELIVERY}","Постоянно высокий спрос , что явно противоречит вашему «привезём даже яблоко», доставка опаздывает часто , отсутствие отзывов на продукты (хотя я понимаю, почему так сделано - так бы не брали большую часть вашей продукции)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,740.0,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}","Иногда заказ задерживается или приходят продукты , срок годности которого исходит через [NUM]-[NUM] дней",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7909,23243.0,0.0,{DELIVERY},"Полный бред! На других площадках всегда можно добавить товар, который забыл, а тут оформлять новый заказ, на минимум [NUM] рублей из-за пачки макарон:женщина потеряла дар речи:",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7910,20302.0,6.0,"{ASSORTMENT,PROMOTIONS,PRICE}","Идея хорошая, но ассортимент, особенно готовой продукции, очень маленький",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,15914.0,4.0,{DELIVERY},"Стали часто опаздывать доставка занимает [NUM] минут и больше, а в целом все классно очень нравится ваш сервис:)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7917,13744.0,2.0,"{DELIVERY,SUPPORT}",Проблемы с временем доставки,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,24365.0,2.0,"{PAYMENT,CATALOG_NAVIGATION}",Непонятно вообще куда что нажимать. Заказы оплачиваются самостоятельно без моего подтверждения. Абсолютно неинтуитивное управление,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7920,11621.0,6.0,"{PRODUCTS_QUALITY,DELIVERY}","Доставка никогда не приезжает в расчётное время, указанное в заказе. Ну и продукты готовые по качеству средние",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7921,8559.0,2.0,"{DELIVERY,SUPPORT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,PAYMENT,CATALOG_NAVIGATION}",Служба поддержки не понравилась. Не решили проблему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7922,94.0,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS,PRICE}",Шутка дьявола,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7927,20561.0,2.0,{DELIVERY},Задерживается из раза в раз,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929,640.0,4.0,"{DELIVERY,PRODUCTS_QUALITY,CATALOG_NAVIGATION}","Непонятно, когда должен приехать курьер, если он опаздывает. А опаздывает он почти всегда",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7932,19385.0,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY}",Тухлятиной стали возить через раз. Качество продуктов не упало- рухнуло.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,22379.0,0.0,"{DELIVERY,CATALOG_NAVIGATION,ASSORTMENT,PROMOTIONS}",Не ну в целом норм,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,21365.0,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY,SUPPORT}","Очень долго привозят, последнее время часто некачественные продукты, просроченные продукты!Жду [NUM]-[NUM] мин, хотя заявлено [NUM],а в итоге привозят испорченное еще.Делают скидку на эту сумму.ну вот зачем она нужна, если мне здесь и сейчас нужна морковь,например",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7937,25591.0,1.0,"{PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}","Товар за один рубль, к примеру, не работает",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7938,17301.0,4.0,"{DELIVERY,ASSORTMENT}","Доставка, очень долгая. Пятёрочка и магнит для нас намного быстрее",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7939,21232.0,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Всё хорошо, продолжайте делать то что делаете ;)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,14551.0,1.0,"{DELIVERY,PRICE,PROMOTIONS}",Доставка очень часто долго едет,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7941,24105.0,4.0,{DELIVERY},Хуятиеа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7943,25659.0,6.0,"{PRODUCTS_QUALITY,ASSORTMENT}",Мало пирогов. Овощи часто не хорошего качества.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
